fileName,config,valueSol,tempExec, sol
instances/qbf080,P,821.0,97.617, "Solution: cost=[821.0], size=[33], elements=[1, 2, 3, 4, 5, 9, 12, 13, 18, 19, 22, 24, 27, 29, 31, 37, 42, 43, 44, 46, 48, 51, 54, 57, 58, 60, 62, 64, 69, 70, 71, 73, 75]"
instances/qbf080,C,851.0,119.044, "Solution: cost=[851.0], size=[36], elements=[1, 2, 3, 4, 7, 8, 13, 18, 19, 21, 22, 24, 31, 37, 42, 43, 44, 46, 47, 48, 49, 50, 51, 52, 54, 55, 58, 60, 61, 62, 64, 71, 73, 74, 75, 76]"
